Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10,Column_11,Column_12,Column_13,Column_14,Column_15,Column_16,Column_17,Column_18,Column_19,Column_20,Column_21,Column_22,Column_23,Column_24,Column_25,Column_26,Column_27,Column_28,Column_29,Column_30,Column_31,Column_32,Column_33,Column_34,Column_35,Column_36,Column_37,Column_38,Column_39,Column_40,Column_41,Column_42,Column_43,Column_44,Column_45,Column_46,Column_47,Column_48,Column_49,Column_50,Column_51,Column_52,Column_53,Column_54,Column_55,Column_56,Column_57,Column_58,Column_59,Column_60,Column_61,Column_62,Column_63,Column_64,Column_65,Column_66,Column_67,Column_68,Column_69,Column_70,Column_71,Column_72,Column_73,Column_74,Column_75,Column_76,Column_77,Column_78,Column_79,Column_80,Column_81,Column_82,Column_83,Column_84,Column_85,Column_86,Column_87,Column_88,Column_89,Column_90
Rk,Player,xG,Sh,Cmp,Tkl,Off,Date,Age,Nation,Team,,Opp,Comp,Result,Start,Min,Gls,Ast,G+A,G-PK,PK,PKatt,PKm,xG,npxG,xAG,xG+xAG,xA,npxG+xAG,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Off,PKwon,PKcon,OG,Recov,Pos.,Match Report
9006,Valentino Lazaro,0.0,0,11,2,0,2020-07-05,24-103,at AUT,Newcastle Utd,,West Ham,eng Premier League,D 2-2,N,22,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,11,13,84.6,0,3,0,0,2,169,70,6,6,100.0,5,5,100.0,0,0,,2,2,2,0,0,2,2,100.0,0,0,0,0,0,2,0,0,0,0,0,0,1,"DF,MF",Match Report
9007,Ezri Konsa,0.0,1,24,0,1,2020-07-05,22-256,eng ENG,Aston Villa,@,Liverpool,eng Premier League,L 0-2,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,1,0.00,,0,0.0,15.9,0,1,0.00,,0,0.0,15.9,0,24,42,57.1,0,3,0,0,3,388,223,16,18,88.9,6,17,35.3,2,7,28.6,0,0,0,0,0,0,0,,0,0,0,0,2,2,3,0,1,0,0,0,4,DF,Match Report
9008,Indiana Vassilev,0.0,1,2,0,0,2020-07-05,19-140,us USA,Aston Villa,@,Liverpool,eng Premier League,L 0-2,N,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,1,0.00,,0,0.0,21.9,0,1,0.00,,0,0.0,21.9,0,2,2,100.0,0,0,0,0,0,20,1,0,0,,1,1,100.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,"FW,MF",Match Report
9009,Danny Ings,0.4,1,13,1,1,2020-07-05,27-348,eng ENG,Southampton,,Manchester City,eng Premier League,W 1-0,Y,90,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,0.0,0.4,-0.4,-0.4,0.0,0.37,1,0.00,,0,0.0,10.6,0,1,0.00,,0,0.0,10.6,0,13,24,54.2,1,0,0,0,0,129,9,6,11,54.5,4,7,57.1,0,1,0.0,1,0,0,1,0,0,4,0.0,4,2,0,2,1,2,8,0,1,0,0,0,4,FW,Match Report
9010,Matěj Vydra,0.4,1,15,0,0,2020-07-05,28-065,cz CZE,Burnley,,Sheffield Utd,eng Premier League,D 1-1,Y,68,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,0.0,0.4,-0.4,-0.4,0.0,0.39,1,0.00,,0,0.0,13.6,0,1,0.00,,0,0.0,13.6,0,15,19,78.9,1,0,0,0,1,131,25,6,7,85.7,3,5,60.0,0,0,,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0,0,0,0,0,1,FW,Match Report
9011,Fernandinho,0.1,2,68,2,0,2020-07-05,35-062,br BRA,Manchester City,@,Southampton,eng Premier League,L 0-1,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.2,0.1,-0.1,-0.1,-0.1,0.03,2,0.00,,0,0.0,27.5,0,2,0.00,,0,0.0,27.5,0,68,86,79.1,1,11,3,0,13,1356,512,19,26,73.1,40,44,90.9,8,12,66.7,2,1,0,2,0,1,3,33.3,2,2,0,2,1,3,1,0,0,0,0,0,5,DF,Match Report
9012,Aymeric Laporte,0.1,2,104,0,0,2020-07-05,26-039,es ESP,Manchester City,@,Southampton,eng Premier League,L 0-1,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.1,-0.1,-0.1,0.0,0.05,2,0.00,,0,0.0,23.8,0,2,0.00,,0,0.0,23.8,0,104,113,92.0,0,13,1,0,14,2459,926,13,15,86.7,66,68,97.1,25,28,89.3,0,0,0,0,0,0,0,,0,0,0,0,2,2,2,0,0,0,0,0,10,DF,Match Report
9013,James Tarkowski,0.5,2,25,2,0,2020-07-05,27-229,eng ENG,Burnley,,Sheffield Utd,eng Premier League,D 1-1,Y,90,1,0,1,1,0,0,0,0.5,0.5,0.0,0.5,0.0,0.5,+0.5,+0.5,0.0,0.24,2,0.50,0.50,2,100.0,8.3,0,2,0.50,0.50,2,100.0,8.3,0,25,38,65.8,0,4,0,0,1,463,166,12,13,92.3,7,11,63.6,5,10,50.0,2,2,2,0,0,1,3,33.3,2,0,0,0,1,3,8,0,0,0,0,0,2,DF,Match Report
9014,Enda Stevens,0.0,1,40,0,0,2020-07-05,29-362,ie IRL,Sheffield Utd,@,Burnley,eng Premier League,D 1-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.03,1,0.00,,0,0.0,23.8,0,1,0.00,,0,0.0,23.8,0,40,57,70.2,1,1,0,0,3,609,176,28,33,84.8,8,11,72.7,3,9,33.3,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,0,0,0,0,6,DF,Match Report
9015,Chris Basham,0.0,0,27,2,0,2020-07-05,31-351,eng ENG,Sheffield Utd,@,Burnley,eng Premier League,D 1-1,Y,74,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,27,36,75.0,0,3,0,0,3,368,154,14,14,100.0,11,18,61.1,0,1,0.0,2,1,1,1,0,1,1,100.0,0,1,0,1,3,5,4,0,0,0,0,0,3,DF,Match Report
9016,Phil Bardsley,0.0,1,40,1,0,2020-07-05,35-007,sct SCO,Burnley,,Sheffield Utd,eng Premier League,D 1-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,1,0.00,0.00,1,100.0,31.5,0,1,0.00,0.00,1,100.0,31.5,0,40,60,66.7,0,5,3,0,3,692,394,22,25,88.0,9,15,60.0,6,14,42.9,1,1,0,1,0,0,1,0.0,1,1,1,0,0,1,6,0,0,0,0,0,4,DF,Match Report
9017,Declan Rice,0.1,2,46,3,0,2020-07-05,21-173,eng ENG,West Ham,@,Newcastle Utd,eng Premier League,D 2-2,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,-0.1,-0.1,-0.1,0.06,2,0.00,,0,0.0,17.3,0,2,0.00,,0,0.0,17.3,0,46,54,85.2,3,7,2,1,9,827,349,25,28,89.3,9,11,81.8,9,11,81.8,3,2,2,1,0,2,2,100.0,0,1,0,1,0,3,0,0,0,0,0,0,9,MF,Match Report
9018,Erik Pieters,0.1,2,19,3,0,2020-07-05,31-333,nl NED,Burnley,,Sheffield Utd,eng Premier League,D 1-1,Y,89,0,0,0,0,0,0,0,0.1,0.1,0.4,0.5,0.0,0.5,-0.1,-0.1,-0.4,0.03,2,0.00,,0,0.0,26.1,0,2,0.00,,0,0.0,26.1,0,19,30,63.3,2,0,0,0,0,204,38,12,17,70.6,4,6,66.7,0,0,,3,1,1,1,1,1,7,14.3,6,0,0,0,0,3,3,0,0,0,0,0,3,"DF,MF",Match Report
9019,Manuel Lanzini,0.1,1,27,1,0,2020-07-05,27-141,ar ARG,West Ham,@,Newcastle Utd,eng Premier League,D 2-2,Y,56,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.1,-0.1,-0.1,0.0,0.05,1,0.00,,0,0.0,12.9,0,1,0.00,,0,0.0,12.9,0,27,28,96.4,1,3,0,0,5,379,128,17,17,100.0,8,9,88.9,1,1,100.0,1,0,0,1,0,0,5,0.0,5,0,0,0,0,1,0,0,0,0,0,0,2,"MF,FW",Match Report
9020,Allan Saint-Maximin,0.1,2,15,2,0,2020-07-05,23-115,fr FRA,Newcastle Utd,,West Ham,eng Premier League,D 2-2,Y,68,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.1,-0.1,-0.1,0.0,0.03,2,0.00,0.00,1,50.0,31.0,0,2,0.00,0.00,1,50.0,31.0,0,15,19,78.9,1,2,0,0,2,222,45,10,11,90.9,3,4,75.0,2,3,66.7,2,2,2,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,4,"MF,FW",Match Report
9021,Eric García,0.0,0,101,0,0,2020-07-05,19-178,es ESP,Manchester City,@,Southampton,eng Premier League,L 0-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,101,106,95.3,0,7,0,0,5,1971,524,26,28,92.9,71,73,97.3,4,4,100.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,5,0,0,0,0,0,4,DF,Match Report
9022,Andrew Robertson,0.0,0,69,2,0,2020-07-05,26-116,sct SCO,Liverpool,,Aston Villa,eng Premier League,W 2-0,Y,89,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,69,86,80.2,0,4,0,0,5,1029,294,35,41,85.4,30,35,85.7,2,6,33.3,2,0,1,0,1,1,2,50.0,1,0,0,0,0,2,5,0,0,0,0,0,6,DF,Match Report
9023,Jack O'Connell,0.0,0,23,0,0,2020-07-05,26-098,eng ENG,Sheffield Utd,@,Burnley,eng Premier League,D 1-1,N,36,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,23,35,65.7,0,0,0,0,2,326,160,11,12,91.7,10,11,90.9,0,7,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,0,0,0,0,1,DF,Match Report
9024,Nabil Bentaleb,0.0,1,37,1,0,2020-07-05,25-224,dz ALG,Newcastle Utd,,West Ham,eng Premier League,D 2-2,N,48,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,1,0.00,,0,0.0,31.3,0,1,0.00,,0,0.0,31.3,0,37,42,88.1,0,2,0,0,1,617,150,14,16,87.5,22,23,95.7,1,1,100.0,1,0,0,1,0,1,1,100.0,0,1,1,0,0,1,0,0,0,0,0,0,8,MF,Match Report
9025,James Ward-Prowse,0.0,0,22,2,0,2020-07-05,25-247,eng ENG,Southampton,,Manchester City,eng Premier League,W 1-0,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,22,32,68.8,0,3,0,0,1,257,44,18,19,94.7,4,9,44.4,0,3,0.0,2,1,0,2,0,0,1,0.0,1,1,1,0,6,8,6,0,0,0,0,0,3,"MF,DF",Match Report
9026,Alex McCarthy,0.0,0,29,0,0,2020-07-05,30-215,eng ENG,Southampton,,Manchester City,eng Premier League,W 1-0,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,29,44,65.9,0,0,0,0,0,1078,898,3,3,100.0,10,10,100.0,16,31,51.6,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,1,GK,Match Report
9027,Jonjo Shelvey,0.4,2,65,0,0,2020-07-05,28-129,eng ENG,Newcastle Utd,,West Ham,eng Premier League,D 2-2,Y,90,1,0,1,1,0,0,0,0.4,0.4,0.2,0.6,0.3,0.6,+0.6,+0.6,-0.2,0.19,2,0.50,1.00,1,50.0,20.2,0,2,0.50,1.00,1,50.0,20.2,0,65,82,79.3,3,9,2,0,8,1357,594,21,22,95.5,30,32,93.8,12,25,48.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0,0,0,0,0,4,MF,Match Report
9028,Alex Oxlade-Chamberlain,0.0,0,25,1,0,2020-07-05,26-325,eng ENG,Liverpool,,Aston Villa,eng Premier League,W 2-0,Y,60,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,25,36,69.4,0,7,0,0,4,389,76,13,16,81.3,10,14,71.4,2,6,33.3,1,1,0,1,0,1,1,100.0,0,2,0,2,1,2,1,0,0,0,0,0,3,"MF,FW",Match Report
9029,George Baldock,0.0,0,38,2,0,2020-07-05,27-118,gr GRE,Sheffield Utd,@,Burnley,eng Premier League,D 1-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,38,53,71.7,0,1,1,0,1,462,159,30,34,88.2,6,7,85.7,0,4,0.0,2,2,1,0,1,2,3,66.7,1,0,0,0,1,3,3,0,0,0,0,0,4,DF,Match Report
9030,Martin Dúbravka,0.0,0,17,0,0,2020-07-05,31-172,sk SVK,Newcastle Utd,,West Ham,eng Premier League,D 2-2,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,17,23,73.9,0,0,0,0,0,479,328,1,1,100.0,10,11,90.9,6,11,54.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,GK,Match Report
9031,Trézéguet,0.0,0,7,1,1,2020-07-05,25-278,eg EGY,Aston Villa,@,Liverpool,eng Premier League,L 0-2,Y,84,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,-0.1,,0,,,0,,,0,0,,,0,,,0,7,13,53.8,1,1,0,0,1,60,22,7,9,77.8,0,1,0.0,0,2,0.0,1,0,1,0,0,0,2,0.0,2,1,0,1,2,3,0,0,1,0,0,0,4,"FW,MF",Match Report
9032,Ederson,0.0,0,43,0,0,2020-07-05,26-323,br BRA,Manchester City,@,Southampton,eng Premier League,L 0-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,43,45,95.6,0,0,0,0,0,974,539,5,5,100.0,30,31,96.8,8,9,88.9,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,2,GK,Match Report
9033,Bernardo Silva,0.2,4,58,1,0,2020-07-05,25-330,pt POR,Manchester City,@,Southampton,eng Premier League,L 0-1,Y,90,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,0.4,0.5,-0.2,-0.2,-0.3,0.06,4,0.00,,0,0.0,14.0,0,4,0.00,,0,0.0,14.0,0,58,67,86.6,5,5,2,1,8,1052,186,25,26,96.2,25,30,83.3,7,7,100.0,1,0,0,1,0,0,0,,0,0,0,0,1,2,0,0,0,0,0,0,5,"FW,MF",Match Report
9034,Jan Bednarek,0.0,0,23,2,0,2020-07-05,24-084,pl POL,Southampton,,Manchester City,eng Premier League,W 1-0,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,23,27,85.2,0,0,0,0,1,405,134,9,11,81.8,12,13,92.3,2,3,66.7,2,0,1,0,1,0,0,,0,3,1,2,3,5,14,0,0,0,0,0,5,DF,Match Report
9035,Oliver Norwood,0.0,0,29,1,0,2020-07-05,29-084,nir NIR,Sheffield Utd,@,Burnley,eng Premier League,D 1-1,Y,53,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,0.4,0.3,0.0,0.0,-0.3,,0,,,0,,,0,0,,,0,,,0,29,44,65.9,2,3,1,1,3,582,187,8,8,100.0,17,23,73.9,4,10,40.0,1,0,0,1,0,0,1,0.0,1,0,0,0,2,3,0,0,0,0,0,0,5,MF,Match Report
9036,Divock Origi,0.0,0,13,0,0,2020-07-05,25-078,be BEL,Liverpool,,Aston Villa,eng Premier League,W 2-0,Y,59,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,13,21,61.9,0,0,2,0,2,183,33,8,11,72.7,5,7,71.4,0,1,0.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,0,0,0,0,1,FW,Match Report
9037,Jamaal Lascelles,0.1,1,59,2,0,2020-07-05,26-237,eng ENG,Newcastle Utd,,West Ham,eng Premier League,D 2-2,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.1,-0.1,-0.1,0.0,0.08,1,0.00,,0,0.0,9.1,0,1,0.00,,0,0.0,9.1,0,59,66,89.4,0,1,0,0,2,1179,331,22,22,100.0,30,35,85.7,7,9,77.8,2,1,2,0,0,1,2,50.0,1,0,0,0,0,2,4,1,0,0,0,0,5,DF,Match Report
9038,Josh Brownhill,0.0,0,34,1,0,2020-07-05,24-199,eng ENG,Burnley,,Sheffield Utd,eng Premier League,D 1-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,34,41,82.9,0,3,0,0,2,499,112,14,16,87.5,15,17,88.2,2,3,66.7,1,1,0,0,1,0,1,0.0,1,3,0,3,2,3,2,0,0,0,0,0,6,MF,Match Report
9039,Ashley Westwood,0.0,0,60,0,0,2020-07-05,30-095,eng ENG,Burnley,,Sheffield Utd,eng Premier League,D 1-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0.1,0.2,0.0,0.0,-0.2,,0,,,0,,,0,0,,,0,,,0,60,76,78.9,3,6,1,1,2,1030,260,25,30,83.3,19,20,95.0,9,18,50.0,0,0,0,0,0,0,0,,0,0,0,0,2,2,2,0,0,0,0,0,5,MF,Match Report
9040,Jay Rodriguez,0.1,2,18,1,1,2020-07-05,30-342,eng ENG,Burnley,,Sheffield Utd,eng Premier League,D 1-1,Y,90,0,1,1,0,0,0,0,0.1,0.1,0.4,0.4,0.1,0.4,-0.1,-0.1,+0.6,0.03,2,0.00,0.00,1,50.0,28.9,0,2,0.00,0.00,1,50.0,28.9,0,18,24,75.0,1,4,0,0,1,206,76,11,12,91.7,2,4,50.0,1,2,50.0,1,1,0,1,0,0,0,,0,3,0,3,0,1,1,0,1,0,0,0,5,FW,Match Report
9041,Nick Pope,0.0,0,21,0,0,2020-07-05,28-077,eng ENG,Burnley,,Sheffield Utd,eng Premier League,D 1-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,21,38,55.3,0,0,0,0,0,824,599,0,0,,7,7,100.0,14,31,45.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,GK,Match Report
9042,Oriol Romeu,0.0,0,25,1,0,2020-07-05,28-285,es ESP,Southampton,,Manchester City,eng Premier League,W 1-0,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,25,30,83.3,0,1,0,0,1,389,83,12,14,85.7,11,13,84.6,1,2,50.0,1,1,0,1,0,0,1,0.0,1,2,2,0,5,6,3,0,0,0,0,0,6,MF,Match Report
9043,Roberto Firmino,0.1,1,12,0,0,2020-07-05,28-277,br BRA,Liverpool,,Aston Villa,eng Premier League,W 2-0,N,31,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.1,0.1,-0.1,-0.1,0.0,0.07,1,0.00,0.00,1,100.0,21.5,0,1,0.00,0.00,1,100.0,21.5,0,12,16,75.0,0,2,2,0,3,172,64,7,9,77.8,3,4,75.0,1,1,100.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,2,FW,Match Report
9044,Chris Wood,0.0,0,2,0,0,2020-07-05,28-211,nz NZL,Burnley,,Sheffield Utd,eng Premier League,D 1-1,N,22,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,2,3,66.7,0,0,0,0,0,11,0,2,3,66.7,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,FW,Match Report
9045,Aaron Cresswell,0.0,1,31,4,0,2020-07-05,30-203,eng ENG,West Ham,@,Newcastle Utd,eng Premier League,D 2-2,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.6,0.6,0.1,0.6,0.0,0.0,-0.6,0.03,1,0.00,,0,0.0,25.4,0,1,0.00,,0,0.0,25.4,0,31,43,72.1,2,3,1,1,3,639,240,11,13,84.6,15,19,78.9,5,9,55.6,4,1,2,1,1,1,1,100.0,0,1,0,1,2,6,1,0,0,0,0,0,5,DF,Match Report
9046,Curtis Jones,0.1,2,9,0,0,2020-07-05,19-157,eng ENG,Liverpool,,Aston Villa,eng Premier League,W 2-0,N,6,1,0,1,1,0,0,0,0.1,0.1,0.0,0.1,0.0,0.1,+0.9,+0.9,0.0,0.07,2,0.50,1.00,1,50.0,20.0,0,2,0.50,1.00,1,50.0,20.0,0,9,10,90.0,0,1,0,0,0,137,47,5,5,100.0,4,5,80.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0,0,2,MF,Match Report
9047,Oleksandr Zinchenko,0.0,1,109,2,0,2020-07-05,23-203,ua UKR,Manchester City,@,Southampton,eng Premier League,L 0-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.7,0.7,0.3,0.7,0.0,0.0,-0.7,0.01,1,0.00,,0,0.0,34.2,0,1,0.00,,0,0.0,34.2,0,109,130,83.8,2,10,7,1,20,1960,529,47,49,95.9,54,67,80.6,8,13,61.5,2,2,1,0,1,2,3,66.7,1,0,0,0,1,3,0,1,0,0,0,0,12,DF,Match Report
9048,Kevin Long,0.0,0,26,1,0,2020-07-05,29-322,ie IRL,Burnley,,Sheffield Utd,eng Premier League,D 1-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,26,34,76.5,0,1,0,0,0,570,205,9,11,81.8,13,15,86.7,4,6,66.7,1,1,0,1,0,0,0,,0,3,2,1,1,2,8,0,0,0,0,0,3,DF,Match Report
9049,William Smallbone,0.0,0,0,0,0,2020-07-05,20-135,ie IRL,Southampton,,Manchester City,eng Premier League,W 1-0,N,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,MF,Match Report
9050,Tomáš Souček,0.4,3,35,2,0,2020-07-05,25-129,cz CZE,West Ham,@,Newcastle Utd,eng Premier League,D 2-2,Y,90,1,0,1,1,0,0,0,0.4,0.4,0.0,0.4,0.0,0.4,+0.6,+0.6,0.0,0.13,3,0.33,0.50,2,66.7,9.4,0,3,0.33,0.50,2,66.7,9.4,0,35,45,77.8,1,5,0,0,4,487,121,21,22,95.5,9,15,60.0,2,4,50.0,2,1,1,1,0,0,1,0.0,1,1,0,1,0,2,1,0,0,0,0,0,1,MF,Match Report
9051,Jack Stephens,0.0,0,23,1,0,2020-07-05,26-160,eng ENG,Southampton,,Manchester City,eng Premier League,W 1-0,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,23,33,69.7,1,1,0,0,0,385,134,13,14,92.9,9,12,75.0,1,6,16.7,1,1,1,0,0,1,3,33.3,2,6,5,1,0,1,12,0,0,0,0,0,4,DF,Match Report
9052,Douglas Luiz,0.1,1,21,1,0,2020-07-05,22-057,br BRA,Aston Villa,@,Liverpool,eng Premier League,L 0-2,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.1,-0.1,-0.1,0.0,0.06,1,0.00,0.00,1,100.0,18.6,0,1,0.00,0.00,1,100.0,18.6,0,21,36,58.3,1,2,1,0,4,314,75,10,12,83.3,10,16,62.5,0,4,0.0,1,1,0,1,0,0,1,0.0,1,2,0,2,4,5,1,0,0,0,0,0,8,MF,Match Report
9053,Matt Ritchie,0.0,0,8,0,0,2020-07-05,30-299,sct SCO,Newcastle Utd,,West Ham,eng Premier League,D 2-2,N,21,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,8,12,66.7,0,0,0,0,1,105,27,4,5,80.0,4,6,66.7,0,1,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,"DF,MF",Match Report
9054,Jack Robinson,0.0,0,27,0,1,2020-07-05,26-308,eng ENG,Sheffield Utd,@,Burnley,eng Premier League,D 1-1,Y,54,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,-0.1,,0,,,0,,,0,0,,,0,,,0,27,42,64.3,1,2,1,1,3,495,190,10,13,76.9,14,18,77.8,2,6,33.3,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,1,0,0,0,7,DF,Match Report
9055,Angelo Ogbonna,0.0,1,29,0,0,2020-07-05,32-043,it ITA,West Ham,@,Newcastle Utd,eng Premier League,D 2-2,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,1,0.00,,0,0.0,13.5,0,1,0.00,,0,0.0,13.5,0,29,36,80.6,0,3,0,0,1,646,297,8,8,100.0,17,20,85.0,4,6,66.7,0,0,0,0,0,0,0,,0,3,2,1,2,2,3,0,0,0,0,0,3,DF,Match Report
9056,Javier Manquillo,0.0,0,34,4,0,2020-07-05,26-061,es ESP,Newcastle Utd,,West Ham,eng Premier League,D 2-2,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,34,47,72.3,0,3,1,0,3,491,136,15,20,75.0,17,19,89.5,0,4,0.0,4,4,3,0,1,4,4,100.0,0,0,0,0,1,5,4,0,0,0,0,0,2,DF,Match Report
